Regulation ID,Regulation Name,Regulation Status,Oversight Group,Risk Rating,Sub-Requirement ID,Sub-Requirement Name,Control ID,Control Name,Impacted Location
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00022073,Sub-Requirement KK0PL,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00022072,Sub-Requirement KK0PK,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00022071,Sub-Requirement KK0PJ,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021993,Sub-Requirement KJRRL,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021992,Sub-Requirement KJRRK,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00022144,Sub-Requirement KKJMM,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00022143,Sub-Requirement KKJML,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00022142,Sub-Requirement KKJMK,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021963,Sub-Requirement KJROL,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021962,Sub-Requirement KJROK,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021350,Sub-Requirement KJLN0,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021344,Sub-Requirement KJLMM,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021961,Sub-Requirement KJROJ,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021960,Sub-Requirement KJRO0,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021341,Sub-Requirement KJLMJ,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021959,Sub-Requirement KJRNR,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021958,Sub-Requirement KJRNQ,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021957,Sub-Requirement KJRNP,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021956,Sub-Requirement KJRNO,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021955,Sub-Requirement KJRNN,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021589,Sub-Requirement KJNQR,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021588,Sub-Requirement KJNQQ,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021587,Sub-Requirement KJNQP,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021975,Sub-Requirement KJRPN,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021974,Sub-Requirement KJRPM,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021623,Sub-Requirement KJOKL,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021622,Sub-Requirement KJOKK,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021621,Sub-Requirement KJOKJ,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021620,Sub-Requirement KJOK0,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021586,Sub-Requirement KJNQO,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021585,Sub-Requirement KJNQN,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021982,Sub-Requirement KJRQK,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021619,Sub-Requirement KJOJR,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021618,Sub-Requirement KJOJQ,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021617,Sub-Requirement KJOJP,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021584,Sub-Requirement KJNQM,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021582,Sub-Requirement KJNQK,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021979,Sub-Requirement KJRPR,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021978,Sub-Requirement KJRPQ,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021616,Sub-Requirement KJOJO,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021615,Sub-Requirement KJOJN,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021614,Sub-Requirement KJOJM,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021567,Sub-Requirement KJNOP,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021566,Sub-Requirement KJNOO,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021986,Sub-Requirement KJRQO,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021985,Sub-Requirement KJRQN,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021984,Sub-Requirement KJRQM,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021613,Sub-Requirement KJOJL,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021612,Sub-Requirement KJOJK,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021611,Sub-Requirement KJOJJ,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021610,Sub-Requirement KJOJ0,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021565,Sub-Requirement KJNON,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021564,Sub-Requirement KJNOM,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021981,Sub-Requirement KJRQJ,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021609,Sub-Requirement KJO0R,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021608,Sub-Requirement KJO0Q,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021607,Sub-Requirement KJO0P,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021563,Sub-Requirement KJNOL,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021562,Sub-Requirement KJNOK,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021977,Sub-Requirement KJRPP,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021976,Sub-Requirement KJRPO,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021606,Sub-Requirement KJO0O,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021605,Sub-Requirement KJO0N,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021604,Sub-Requirement KJO0M,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021561,Sub-Requirement KJNOJ,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021560,Sub-Requirement KJNO0,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021983,Sub-Requirement KJRQL,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021603,Sub-Requirement KJO0L,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021602,Sub-Requirement KJO0K,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021601,Sub-Requirement KJO0J,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021600,Sub-Requirement KJO00,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021559,Sub-Requirement KJNNR,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021558,Sub-Requirement KJNNQ,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021557,Sub-Requirement KJNNP,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021980,Sub-Requirement KJRQ0,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021599,Sub-Requirement KJNRR,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021598,Sub-Requirement KJNRQ,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021556,Sub-Requirement KJNNO,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021555,Sub-Requirement KJNNN,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021973,Sub-Requirement KJRPL,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021972,Sub-Requirement KJRPK,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021597,Sub-Requirement KJNRP,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021596,Sub-Requirement KJNRO,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021595,Sub-Requirement KJNRN,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021594,Sub-Requirement KJNRM,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021554,Sub-Requirement KJNNM,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021553,Sub-Requirement KJNNL,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021971,Sub-Requirement KJRPJ,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021970,Sub-Requirement KJRP0,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021969,Sub-Requirement KJROR,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021593,Sub-Requirement KJNRL,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021592,Sub-Requirement KJNRK,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021551,Sub-Requirement KJNNJ,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021491,Sub-Requirement KJMRJ,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021968,Sub-Requirement KJROQ,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021967,Sub-Requirement KJROP,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021966,Sub-Requirement KJROO,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021591,Sub-Requirement KJNRJ,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021590,Sub-Requirement KJNR0,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021490,Sub-Requirement KJMR0,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021469,Sub-Requirement KJMOR,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021430,Sub-Requirement KJML0,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021965,Sub-Requirement KJRON,,,Canada
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021964,Sub-Requirement KJROM,,,"Canada,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021388,Sub-Requirement KJLQQ,,,"Canada,Europe,US"
REG-00005991,Regulation 0000EIIA,Active,Risk Group,High ,RQMT-00021360,Sub-Requirement KJLO0,,,"Canada,Europe,US"
REG-00005994,Regulation 0000EIID,Expired,Risk Group,Medium ,RQMT-00007998,Sub-Requirement 0PRRQ,,,Canada
REG-00005994,Regulation 0000EIID,Expired,Risk Group,Medium ,,,CTRL-00002353,Control  - KGMJVEPCNQLDWO,Canada
REG-00005994,Regulation 0000EIID,Expired,Risk Group,Medium ,,,CTRL-00002287,Control  - QWKMAWSUZMKPPI,"Canada,Europe,US"
REG-00005994,Regulation 0000EIID,Expired,Risk Group,Medium ,,,CTRL-00002286,Control  - BOINZHAEXSXFFI,Canada
REG-00005994,Regulation 0000EIID,Expired,Risk Group,Medium ,,,CTRL-00000111,Control  - MFMDOXCJRPERCP,"Canada,US"
REG-00005994,Regulation 0000EIID,Expired,Risk Group,Medium ,,,,,"Canada,Europe,US"
REG-00005994,Regulation 0000EIID,Expired,Risk Group,Medium ,,,,,"Canada,Europe,US"
REG-00005994,Regulation 0000EIID,Expired,Risk Group,Medium ,,,,,"Canada,US"
REG-00005994,Regulation 0000EIID,Expired,Risk Group,Medium ,RQMT-00008046,Sub-Requirement 0Q0MO,,,"Canada,US"
REG-00005994,Regulation 0000EIID,Expired,Risk Group,Medium ,RQMT-00008037,Sub-Requirement 0Q0LP,,,"Canada,Europe,US"
REG-00005994,Regulation 0000EIID,Expired,Risk Group,Medium ,RQMT-00008026,Sub-Requirement 0Q0KO,,,"Canada,Europe,US"
REG-00005994,Regulation 0000EIID,Expired,Risk Group,Medium ,RQMT-00008018,Sub-Requirement 0Q0JQ,,,"Canada,US"
REG-00005994,Regulation 0000EIID,Expired,Risk Group,Medium ,RQMT-00008017,Sub-Requirement 0Q0JP,,,"Canada,Europe,US"
REG-00005996,Regulation 0000EIIF,Active,Risk Group,Medium ,RQMT-00006009,Sub-Requirement 0O00R,,,"Canada,Europe,US"
REG-00005996,Regulation 0000EIIF,Active,Risk Group,Medium ,,,CTRL-00002947,Control  - AYTTZHEWKSMBEP,"Canada,Europe,US"
REG-00005996,Regulation 0000EIIF,Active,Risk Group,Medium ,,,CTRL-00002264,Control  - KUKTOFXBSOZDHX,"Canada,US"
REG-00005996,Regulation 0000EIIF,Active,Risk Group,Medium ,,,,,Canada
REG-00005996,Regulation 0000EIIF,Active,Risk Group,Medium ,,,,,"Canada,US"
REG-00005996,Regulation 0000EIIF,Active,Risk Group,Medium ,,,,,"Canada,Europe,US"
REG-00005996,Regulation 0000EIIF,Active,Risk Group,Medium ,RQMT-00015871,Sub-Requirement JNQPJ,,,"Canada,Europe,US"
REG-00005996,Regulation 0000EIIF,Active,Risk Group,Medium ,RQMT-00006170,Sub-Requirement 0OJP0,,,Canada
REG-00005996,Regulation 0000EIIF,Active,Risk Group,Medium ,RQMT-00006067,Sub-Requirement 0O0OP,,,"Canada,Europe,US"
REG-00005997,Regulation 0000EIIG,Active,Risk Group,High ,RQMT-00021631,Sub-Requirement KJOLJ,,,"Canada,US"
REG-00005997,Regulation 0000EIIG,Active,Risk Group,High ,,,CTRL-00002146,Control  - DMXXNUIKXGWKNM,Canada
REG-00005997,Regulation 0000EIIG,Active,Risk Group,High ,,,CTRL-00000111,Control  - MFMDOXCJRPERCP,Canada
REG-00005997,Regulation 0000EIIG,Active,Risk Group,High ,,,,,"Canada,US"
REG-00005997,Regulation 0000EIIG,Active,Risk Group,High ,,,,,"Canada,US"
REG-00005997,Regulation 0000EIIG,Active,Risk Group,High ,,,,,"Canada,Europe,US"
REG-00005997,Regulation 0000EIIG,Active,Risk Group,High ,RQMT-00022021,Sub-Requirement KK0KJ,,,Canada
REG-00005997,Regulation 0000EIIG,Active,Risk Group,High ,RQMT-00021638,Sub-Requirement KJOLQ,,,"Canada,Europe,US"
REG-00005997,Regulation 0000EIIG,Active,Risk Group,High ,RQMT-00021637,Sub-Requirement KJOLP,,,"Canada,Europe,US"
REG-00005997,Regulation 0000EIIG,Active,Risk Group,High ,RQMT-00021636,Sub-Requirement KJOLO,,,"Canada,US"
REG-00005997,Regulation 0000EIIG,Active,Risk Group,High ,RQMT-00021635,Sub-Requirement KJOLN,,,"Canada,US"
REG-00005997,Regulation 0000EIIG,Active,Risk Group,High ,RQMT-00021633,Sub-Requirement KJOLL,,,"Canada,Europe,US"
REG-00005997,Regulation 0000EIIG,Active,Risk Group,High ,RQMT-00021632,Sub-Requirement KJOLK,,,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,RQMT-00021391,Sub-Requirement KJLRJ,,,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003791,Control  - QSLGFTZYXPXAOR,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00001885,Control  - RDFYAHPTKTBVAF,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00001546,Control  - LIJGCSAYDZTCPC,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003790,Control  - YHQFBTQKNXDWLJ,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003789,Control  - DDGAYUVKJJSJWO,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003784,Control  - QHLRKTMFKASBLM,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003780,Control  - PQIIHCEBJHMDAI,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00001245,Control  - LUASIRUALLTGDO,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003779,Control  - XGUPZDXGAAXAOM,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003778,Control  - TDDVLFKQDFFXIY,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00001146,Control  - OZPQKOBQNRQSSC,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003777,Control  - PPRTRTCNDCIQEO,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003770,Control  - PQPULMRCVTSNOT,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003769,Control  - OJKAOOPXMMMZNL,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003768,Control  - WWLNETVEQWRUUJ,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003767,Control  - ABKFCOMTOPJCAO,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003766,Control  - OACGAHADUMVWKP,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003765,Control  - VTJTWOFMIWCBAL,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003764,Control  - CDHYIFXCCLXTOR,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003740,Control  - ZRHDDOIESCTKUB,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003734,Control  - OCPUYSAPOMEEMM,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003733,Control  - MKWGXNLEGLUJAI,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00003729,Control  - UXCAMLMOJEXRZO,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00002928,Control  - ZQZQEPWPARKYNZ,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00002927,Control  - KCDMJJRPDAUQBZ,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00002815,Control  - OOYDVEAPTRYSZL,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00002813,Control  - VXYHJTISNDEZZK,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00002593,Control  - FMDZLTEHDEWZTU,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00002510,Control  - WEBAQJXMJLWMRK,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00002427,Control  - QKEAQXDTDAIOYT,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00002423,Control  - MXCGTQKLHGJPZC,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00002422,Control  - XLGDFODMVFHYWR,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00002417,Control  - OUNTZLRMYIBZJV,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00002353,Control  - KGMJVEPCNQLDWO,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00002147,Control  - GVTXDNKZUCDMOT,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00002146,Control  - DMXXNUIKXGWKNM,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00002133,Control  - MAZIEFDDCCBPTG,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00002120,Control  - FYKYLFXFOCXCCK,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,RQMT-00021340,Sub-Requirement KJLM0,,,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,,,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,RQMT-00022175,Sub-Requirement KKJPN,,,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,RQMT-00021518,Sub-Requirement KJNJQ,,,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,RQMT-00021503,Sub-Requirement KJN0L,,,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00000656,Control  - XPQWWOCTCNUJII,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00000307,Control  - LQUBIUGYVLSLMJ,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,RQMT-00022046,Sub-Requirement KK0MO,,,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00000820,Control  - OEDCEMGGGMTHRC,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00000286,Control  - TJYKLVYRIXAXRJ,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00000246,Control  - KUUKUINMDNZSSR,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,RQMT-00022020,Sub-Requirement KK0K0,,,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,RQMT-00021519,Sub-Requirement KJNJR,,,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00000800,Control  - UXTXURRWPBCDXR,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00000764,Control  - DMUXGDLUWUNVMP,Canada
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,CTRL-00000111,Control  - MFMDOXCJRPERCP,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,,,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,,,,,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,RQMT-00021472,Sub-Requirement KJMPK,,,"Canada,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,RQMT-00021416,Sub-Requirement KJMJO,,,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,RQMT-00021415,Sub-Requirement KJMJN,,,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,RQMT-00021414,Sub-Requirement KJMJM,,,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,RQMT-00021413,Sub-Requirement KJMJL,,,"Canada,Europe,US"
REG-00006000,Regulation 0000F000,Active,Risk Group,High ,RQMT-00021409,Sub-Requirement KJM0R,,,"Canada,US"
REG-00006204,Regulation 0000FB0D,Expired,Risk Group,Medium ,RQMT-00006230,Sub-Requirement 0OKL0,,,Canada
